"supervision_total","blackcard_total","ecommerce_total","order_count","total_price","city_id","gender","refund_fee","last_buytime","churn"
"2320","0","0","1","2320","4403",,"0","1594879379","1"
"2088","0","0","1","2088","0201",,"0","1609410658","1"
"2320","0","0","1","2320","0101",,"0","1594795127","1"
"3080","0","0","1","3080","0101",,"0","1522371086","1"
"2850","0","0","1","2850","3205",,"0","1552025876","1"
"1860","0","0","1","1860","0101",,"0","1475596800","1"
"1750","0","0","1","1750","0101",,"0","1553324770","1"
"2120","0","0","1","2120","0101",,"0","1603957247","1"
"3842.5","0","0","1","3842.5","4403",,"0","1591537209","1"
"3150","0","0","1","3150","0101",,"0","1578816536","1"
"2900","0","0","1","2900","0101",,"0","1555406254","1"
"1600","0","0","1","1600","3301",,"0","1569839453","1"
"1540","46582","0","6","48122","0101",,"0","1527070944","1"
"1800","0","0","1","1800","3301",,"0","1519958578","1"
"2740","54491","0","4","57231","0101",,"0","1510463406","1"
"1500","0","0","1","1500","0101",,"0","1522037869","1"
"1640","0","0","1","1640","3301",,"0","1526361211","1"
"1800","0","0","1","1800","1201",,"0","1526630884","1"
"2983.8","79099","0","14","82082.797","0101",,"0","1541473882","1"
"1554","14352","0","7","15906","0101",,"0","1537405622","1"
"1560","0","0","1","1560","0101",,"0","1529745917","1"
"1400","3350","0","2","4750","0101",,"0","1535284118","1"
"2700","0","0","2","2700","0101",,"0","1527042216","1"
"1400","0","0","1","1400","0101",,"0","1526351491","1"
"1400","0","0","1","1400","0101",,"0","1526620620","1"
"1400","1000","0","2","2400","0201",,"0","1529125474","1"
"2027","48299","0","4","50326","0101",,"0","1530598872","1"
"3319","0","0","1","3319","0101",,"0","1525664086","1"
"1860","0","0","1","1860","0201",,"0","1532490844","1"
"2000","25887","0","5","27887","0101",,"0","1534307845","1"
"1300","0","0","1","1300","0201",,"0","1533783022","1"
"1400","0","0","1","1400","0101",,"0","1536539561","1"
"1400","0","0","1","1400","4401",,"0","1534906041","1"
"2380","15500","0","2","17880","0101",,"0","1537866261","1"
"1600","0","0","1","1600","0201",,"0","1539657557","1"
"1480","0","0","1","1480","0101",,"0","1532414652","1"
"3120","0","0","1","3120","4401",,"0","1539229741","1"
"1300","3299","0","2","4599","0101",,"0","1545303279","1"
"1810","0","0","1","1810","4401",,"0","1539937472","1"
"1671","0","0","1","1671","4403",,"0","1543977883","1"
"1700","46677","0","10","48377","0101",,"0","1554170489","1"
"1783","0","0","2","1783","3301",,"0","1538280822","1"
"2792.8","0","0","1","2792.8","4403",,"0","1532793204","1"
"2380","0","0","1","2380","3205",,"0","1531644012","1"
"1400","0","0","1","1400","4403",,"0","1541570954","1"
"3920","51763","0","8","55683","0101",,"0","1604841525","1"
"2919","0","0","2","2919","4403",,"0","1597309961","1"
"4024","0","0","2","4024","1201",,"0","1588241033","1"
"3847","0","0","2","3847","0201",,"0","1590128888","1"
"4214","0","0","2","4214","4401",,"0","1592962966","1"
"4137","0","0","2","4137","0201",,"0","1607336271","1"
"3920","0","0","2","3920","0201",,"0","1600070029","1"
"4410","0","0","2","4410","0201",,"0","1595924620","1"
"4264.6001","2000","0","3","6264.6001","0101",,"0","1606027333","1"
"2919","27580","0","8","30499","0201",,"0","1609425479","1"
"599","0","0","1","599","0201",,"0","1603363147","1"
"4435.7002","0","0","2","4435.7002","0101",,"0","1609325968","1"
"6700.75","0","0","2","6700.75","0101",,"0","1600735236","1"
"5586","0","0","2","5586","4201",,"0","1602667609","1"
"1520","0","0","1","1520","0101",,"0","1509263593","1"
"2112.2","0","0","2","2112.2","0201",,"0","1517113677","1"
"3135","0","0","2","3135","3301",,"0","1515034846","1"
"2152","0","0","1","2152","4201",,"0","1509011607","1"
"2070","0","0","1","2070","0101",,"0","1509164085","1"
"1400","0","0","1","1400","0101",,"0","1517043002","1"
"1400","31599","0","3","32999","0101",,"0","1513483289","1"
"1918","0","0","2","1918","0201",,"0","1505291013","1"
"1799","0","0","2","1799","0201",,"0","1511863579","1"
"1801","0","0","2","1801","3301",,"0","1524469041","1"
"1959","585","0","3","2544","0101",,"0","1577850249","1"
"1560","0","0","1","1560","3301",,"0","1523960107","1"
"2170","104924","0","12","107094","0201",,"0","1534604872","1"
"2330.8","0","0","3","2330.8","3301",,"0","1528352245","1"
"2759","0","0","2","2759","3301",,"0","1528962500","1"
"2799","0","0","2","2799","3301",,"0","1522420028","1"
"2079","0","0","2","2079","3301",,"0","1529380376","1"
"2619","0","0","2","2619","1201",,"0","1533719908","1"
"7885","0","0","2","7885","0101",,"0","1605062523","1"
"2610","0","0","1","2610","0101",,"0","1604465127","1"
"3625","0","0","1","3625","4401",,"0","1563612981","1"
"3177.5","3660","0","2","6837.5","0101",,"0","1561814747","1"
"1750","4741","0","4","6491","0201",,"0","1573222061","1"
"1660","0","0","1","1660","3301",,"0","1524126021","1"
"1200","0","0","1","1200","0101",,"0","1525755654","1"
"1998","0","0","1","1998","1201",,"0","1535117154","1"
"1400","11394","0","3","12794","0101",,"0","1523605650","1"
"1650","24171","0","10","25821","0101",,"0","1570700796","1"
"3209.53","0","0","1","3209.53","4201",,"0","1600842224","1"
"1350","0","0","1","1350","3301",,"0","1532953929","1"
"1400","0","0","1","1400","3301",,"0","1502094285","1"
"2120","0","0","1","2120","4403",,"0","1600162028","1"
"3048","0","0","1","3048","0201",,"0","1587533887","1"
"1650","0","0","1","1650","4401",,"0","1552917856","1"
"3480","0","0","1","3480","0201",,"0","1587540900","1"
"2027.4","0","0","1","2027.4","1201",,"0","1541648099","1"
"1788","0","0","1","1788","3205",,"0","1521859072","1"
"4248.5","0","0","1","4248.5","5001",,"0","1555156813","1"
"1760","0","0","1","1760","0201",,"0","1491635731","1"
"2179","0","0","1","2179","3301",,"0","1488211200","1"
"1400","0","0","1","1400","0101",,"0","1503811567","1"
"1699","14284","0","3","15983","0101",,"0","1515845392","1"
"2001","0","0","2","2001","3301",,"0","1512530744","1"
"2100","25597","0","13","27697","0101",,"0","1541818298","1"
"2039","0","0","2","2039","0101",,"0","1526305699","1"
"2179","0","0","2","2179","3301",,"0","1530503686","1"
"2960","0","0","4","2960","4201",,"0","1523763644","1"
"2179","0","0","2","2179","3301",,"0","1524554686","1"
"1699","12250","0","8","13949","0201",,"0","1536636864","1"
"1799","0","0","2","1799","0201",,"0","1520649704","1"
"2371","1000","0","3","3371","0201",,"0","1510220958","1"
"2145","0","0","2","2145","3301",,"0","1514683840","1"
"2479","0","0","2","2479","0101",,"0","1529395386","1"
"1799","25954","0","7","27753","0101",,"0","1572487077","1"
"2379","22607","0","10","24986","0201",,"0","1544870587","1"
"1300","0","0","1","1300","0201",,"0","1534760065","1"
"1799","0","0","2","1799","3301",,"0","1537931706","1"
"1799","127361","0","16","129160","0101",,"0","1559285247","1"
"1799","9797","0","6","11596","0101",,"0","1545726209","1"
"2159","0","0","2","2159","3301",,"0","1533892758","1"
"1873","0","0","2","1873","0101",,"0","1536050187","1"
"2939","0","0","2","2939","3301",,"0","1530160425","1"
"1300","0","0","1","1300","4403",,"0","1540971404","1"
"2059","123878","0","24","125937","0101",,"0","1572487077","1"
"3082.6001","0","0","2","3082.6001","0101",,"0","1530697723","1"
"1819","0","0","2","1819","3301",,"0","1532923036","1"
"1840","70097","0","3","71937","0101",,"0","1541494298","1"
"2179","0","0","2","2179","3301",,"0","1504674074","1"
"0","6600","0","1","6600","0101",,"0","1536553016","1"
"2180","0","0","1","2180","3301",,"0","1529575512","1"
"1599","0","0","2","1599","3301",,"0","1529375960","1"
"1599","0","0","2","1599","3301",,"0","1537406000","1"
"27000","20663","0","4","47663","0101",,"0","1575540268","1"
"2703","150052","0","9","152755","0101",,"0","1547126066","1"
"3310","0","0","2","3310","3301",,"0","1544780597","1"
"5105","0","0","2","5105","3205",,"0","1538289800","1"
"3319","0","0","2","3319","0101",,"0","1547258471","1"
"2378.8","0","0","2","2378.8","3301",,"0","1547453651","1"
"2287","0","0","2","2287","3301",,"0","1536563668","1"
"1599","33276","0","16","34875","0201",,"0","1557813295","1"
"3200","0","0","1","3200","5001",,"0","1548900939","1"
"5283.3301","0","0","2","5283.3301","0101",,"0","1552468519","1"
"3427","0","0","2","3427","4403",,"0","1544776012","1"
"2899","0","0","2","2899","5001",,"0","1538230170","1"
"2792","0","0","2","2792","1201",,"0","1555852105","1"
"999","0","0","1","999","3301",,"0","1585649973","1"
"9800","0","0","2","9800","4401",,"0","1593252215","1"
"4378","0","0","2","4378","3301",,"0","1590303967","1"
"2120","0","0","1","2120","0101",,"0","1603352764","1"
"2760","0","0","1","2760","0101",,"0","1527495580","1"
"2325","11275","0","4","13600","0201",,"0","1589816565","1"
"2459","0","0","2","2459","3301",,"0","1545016972","1"
"1200","0","0","1","1200","3301",,"0","1537343935","1"
"4125","0","0","1","4125","5001",,"0","1558484821","1"
"2871","0","0","1","2871","0101",,"0","1609295197","1"
"1400","0","0","1","1400","4403",,"0","1543891162","1"
"1260","0","0","1","1260","0201",,"0","1532671002","1"
"1975","5000","0","2","6975","0101",,"0","1555815682","1"
"2486","0","0","2","2486","0201",,"0","1523510238","1"
"0","4400","0","1","4400","0101",,"0","1537766843","1"
"1612.4","0","0","1","1612.4","0201",,"0","1541923844","1"
"1755.2","0","0","1","1755.2","3301",,"0","1519443446","1"
"1759.8","0","0","1","1759.8","0201",,"0","1538548921","1"
"2400","0","0","1","2400","0201",,"0","1503977026","1"
"1750","0","0","1","1750","0101",,"0","1554877431","1"
"3587.22","0","0","1","3587.22","5001",,"0","1555252182","1"
"3451","0","0","1","3451","0101",,"0","1592132781","1"
"2294","0","0","1","2294","3301",,"0","1600483768","1"
"1840","0","0","1","1840","3205",,"0","1534226321","1"
"1675","0","0","1","1675","0201",,"0","1569743481","1"
"2220","0","0","1","2220","0101",,"0","1474214400","1"
"1200","0","0","1","1200","0201",,"0","1487520000","1"
"1369.8","0","0","1","1369.8","0101",,"0","1512389353","1"
"1000","0","0","1","1000","0101",,"0","1489161600","1"
"1380","65471","0","7","66851","0101",,"0","1527954014","1"
"1940","0","0","1","1940","4201",,"0","1528696337","1"
"1873","0","0","2","1873","1201",,"0","1535633249","1"
"2253","0","0","2","2253","3301",,"0","1521688970","1"
"3819","431960","0","19","435779","0201",,"0","1591341554","1"
"2125.3999","0","0","2","2125.3999","4201",,"0","1528429498","1"
"1929","0","0","2","1929","3301",,"0","1526908409","1"
"1979","0","0","2","1979","0101",,"0","1524708888","1"
"2493.6001","0","0","2","2493.6001","0101",,"0","1535951646","1"
"3599","5407","0","4","9006","0101",,"0","1550993050","1"
"2739","0","0","2","2739","3205",,"0","1537873375","1"
"2479","0","0","2","2479","0101",,"0","1546137704","1"
"1893","0","0","2","1893","3301",,"0","1521437579","1"
"1600","0","0","1","1600","3301",,"0","1521695279","1"
"2239","0","0","2","2239","4201",,"0","1538272449","1"
"3399","0","0","2","3399","0201",,"0","1552456544","1"
"3466","28204","0","6","31670","0201",,"0","1573093919","1"
"3510","84449","0","9","87959","0101",,"0","1561897442","1"
"1799","0","0","2","1799","0201",,"0","1521881260","1"
"2759","0","0","2","2759","3301",,"0","1531894007","1"
"1760","0","0","1","1760","0101",,"0","1502097689","1"
"2385.6001","0","0","2","2385.6001","0101",,"0","1533005855","1"
"2074.2","0","0","2","2074.2","5001",,"0","1535533580","1"
"1799","30233","0","12","32032","0101",,"0","1545799853","1"
"1599","34885","0","5","36484","0201",,"0","1568969719","1"
"2000","198429","0","26","200429","0101",,"0","1529977726","1"
"0","6000","0","2","6000","0101",,"0","1542539234","1"
"3666","0","0","2","3666","0201",,"0","1545627106","1"
"0","26836","0","2","26836","0101",,"0","1552201521","1"
"1799","0","0","2","1799","0101",,"0","1531043879","1"
"2799","0","0","2","2799","3301",,"0","1544867279","1"
"2240","0","0","1","2240","4201",,"2141","1520482380","1"
"2108.3999","0","0","2","2108.3999","4403",,"0","1534047846","1"
"1880.6","0","0","1","1880.6","4201",,"0","1546245498","1"
"2391","0","0","2","2391","3301",,"0","1546225559","1"
"3510","0","0","2","3510","3301",,"0","1550559814","1"
"3510","0","0","2","3510","4403",,"0","1579493881","1"
"2719","0","0","2","2719","0201",,"0","1600839990","1"
"1580","0","0","1","1580","0101",,"0","1509608266","1"
"1750","0","0","1","1750","0201",,"0","1567653947","1"
"0","22219","0","4","22219","0101",,"0","1542339902","1"
"1750","0","0","1","1750","0201",,"0","1574576290","1"
"2320","0","0","1","2320","0201",,"0","1588044907","1"
"1700","0","0","1","1700","4401",,"0","1540693631","1"
"1650","0","0","1","1650","0101",,"0","1552834559","1"
"2320","16598","0","5","18918","0101",,"0","1605662096","1"
"2478.2","0","0","1","2478.2","3205",,"0","1546662233","1"
"2080","0","0","1","2080","0101",,"0","1496592000","1"
"1200","0","0","1","1200","0201",,"0","1537697401","1"
"2250","0","0","1","2250","0101",,"0","1553854195","1"
"4675","0","0","2","4675","5001",,"0","1550380214","1"
"3510","0","0","2","3510","3301",,"0","1556503175","1"
"2416.8","0","0","2","2416.8","4201",,"0","1547645207","1"
"7505","0","0","2","7505","0201",,"0","1556587225","1"
"3339","9736","0","4","13075","3301",,"0","1568889086","1"
"3510","0","0","2","3510","0201",,"0","1563936097","1"
"3510","0","0","2","3510","4403",,"0","1550800933","1"
"3184","0","0","2","3184","0201",,"0","1568599172","1"
"3510","0","0","2","3510","4401",,"0","1562391026","1"
"1400","0","0","1","1400","0101",,"0","1522632380","1"
"1500","0","0","1","1500","0201",,"0","1525421027","1"
"1400","0","0","1","1400","0101",,"0","1526957061","1"
"3200","0","0","1","3200","0201",,"0","1505878956","1"
"2320","0","0","1","2320","0201",,"0","1583733471","1"
"3225","0","0","1","3225","4201",,"0","1571733283","1"
"1760","0","0","1","1760","4201",,"0","1503115993","1"
"2460","0","0","1","2460","0101",,"0","1527140499","1"
"1880","16870","0","4","18750","0201",,"0","1573169576","1"
"2581","0","0","1","2581","3301",,"0","1597042508","1"
"2460","0","0","1","2460","0101",,"0","1491321600","1"
"2355.2","0","0","1","2355.2","5001",,"0","1547288415","1"
"4275","0","0","1","4275","0201",,"0","1555820574","1"
"2334.8899","0","0","1","2334.8899","0101",,"0","1600743123","1"
"2320","0","0","1","2320","0101",,"0","1590657092","1"
"3400","0","0","1","3400","3301",,"0","1560563200","1"
"2000","0","0","1","2000","4201",,"0","1556504661","1"
"1560","0","0","1","1560","4403",,"0","1541061665","1"
"1840","0","0","1","1840","1201",,"0","1529909767","1"
"1750","0","0","1","1750","0101",,"0","1567660920","1"
"2380","0","0","1","2380","0101",,"0","1543806851","1"
"2165","0","0","1","2165","3301",,"0","1550455413","1"
"2950","0","0","1","2950","4201",,"0","1572059042","1"
"2299","131239","0","12","133538","0101",,"0","1548771535","1"
"1899","12137","0","8","14036","0201",,"0","1547710137","1"
"2349","0","0","2","2349","0201",,"0","1553920173","1"
"4299","0","0","2","4299","4201",,"0","1538307640","1"
"1700","15300","0","4","17000","0201",,"0","1557566017","1"
"1719","19254","0","8","20973","0201",,"0","1537692117","1"
"2078.2","0","0","2","2078.2","4201",,"0","1536912101","1"
"1959","0","0","2","1959","3301",,"0","1503801851","1"
"1400","0","0","1","1400","0101",,"0","1530622291","1"
"2719","0","0","2","2719","4201",,"0","1538009824","1"
"1660","0","0","1","1660","3205",,"0","1529909024","1"
"11598","0","0","3","11598","4403",,"0","1544020554","1"
"2505.8","34621","0","9","37126.801","0101",,"0","1540642442","1"
"2824","0","0","2","2824","1201",,"0","1550840911","1"
"2660","0","0","2","2660","1201",,"0","1535692267","1"
"1799","0","0","2","1799","0101",,"0","1535090376","1"
"1400","0","0","1","1400","0101",,"0","1523174351","1"
"1866","21272","0","10","23138","0101",,"0","1545011225","1"
"3019","0","0","2","3019","3301",,"0","1521632563","1"
"2579","0","0","2","2579","3301",,"0","1540098482","1"
"1400","0","0","1","1400","0101",,"0","1528981832","1"
"1827.4","0","0","2","1827.4","1201",,"0","1535633008","1"
"0","8400","0","1","8400","0101",,"0","1537001081","1"
"0","4988","0","1","4988","0101",,"0","1538566416","1"
"2791","0","0","2","2791","3301",,"0","1545636768","1"
"3410","0","0","2","3410","4401",,"0","1547369002","1"
"1999","0","0","2","1999","4401",,"0","1545987656","1"
"2349","0","0","2","2349","1201",,"0","1550577887","1"
"2479","0","0","2","2479","4201",,"0","1535764481","1"
"2800","0","0","1","2800","4201",,"0","1509251004","1"
"1529","0","0","1","1529","4403",,"0","1543308831","1"
"1750","0","0","1","1750","0201",,"0","1550541442","1"
"1935","0","0","1","1935","0101",,"0","1504593176","1"
"1605","0","0","1","1605","0201",,"0","1526952643","1"
"2200","14030","0","3","16230","0101",,"0","1536223722","1"
"2025","0","0","1","2025","4403",,"0","1553253420","1"
"1690.4","0","0","1","1690.4","5001",,"0","1538296931","1"
"1400","21518","0","5","22918","0101",,"0","1553259064","1"
"1750","0","0","1","1750","0201",,"0","1554703794","1"
"4205","0","0","1","4205","3301",,"0","1597226040","1"
"2158.75","0","0","1","2158.75","0101",,"0","1557220937","1"
"1550","0","0","1","1550","0101",,"0","1509962026","1"
"2125","0","0","1","2125","0201",,"0","1569158954","1"
"1600","0","0","1","1600","4201",,"0","1522229305","1"
"1671","0","0","1","1671","4201",,"0","1534569121","1"
"4250","0","0","1","4250","0201",,"0","1568872493","1"
"2668","0","0","1","2668","0101",,"0","1591838466","1"
"1750","0","0","1","1750","0101",,"0","1551790096","1"
"3560","0","0","1","3560","4403",,"0","1535863738","1"
"4056","149199","0","14","153255","0201",,"0","1603437661","1"
"4312","0","0","2","4312","1201",,"0","1552811811","1"
"4776.75","0","0","2","4776.75","0101",,"0","1556439807","1"
"3749","0","0","2","3749","4401",,"0","1562661861","1"
"999","0","0","1","999","3301",,"0","1571468735","1"
"4792","0","0","2","4792","3301",,"0","1577323862","1"
"2948","0","0","3","2948","4401",,"0","1565328945","1"
"3965","2200","0","4","6165","3301",,"0","1597592216","1"
"2593","0","0","2","2593","4401",,"0","1577524332","1"
"4483.5","0","0","2","4483.5","0201",,"0","1586758654","1"
"6856","0","0","2","6856","0101",,"0","1591250259","1"
"7020","0","0","2","7020","0201",,"0","1577198495","1"
"2719","0","0","2","2719","4403",,"0","1584878430","1"
"3428.8201","0","0","2","3428.8201","3205",,"0","1590283869","1"
"4129","0","0","2","4129","4403",,"0","1579442375","1"
"3204.0701","0","0","2","3204.0701","0101",,"0","1596079333","1"
"2919","0","0","2","2919","0201",,"0","1594625255","1"
"4552.8604","0","0","2","4552.8604","0101",,"0","1595513441","1"
"5684","0","0","2","5684","0101",,"0","1594784321","1"
"1400","0","0","1","1400","0101",,"0","1528412753","1"
"1540","0","0","1","1540","0101",,"0","1527574433","1"
"2028.2","9480","0","3","11508.2","0101",,"0","1568969720","1"
"1260","0","0","1","1260","0201",,"0","1528277213","1"
"2800","0","0","1","2800","1201",,"0","1575362675","1"
"3475","0","0","1","3475","4201",,"0","1552382839","1"
"1400","0","0","1","1400","1201",,"0","1545099138","1"
"2200","0","0","1","2200","4403",,"0","1571881413","1"
"1680","0","0","1","1680","3301",,"0","1523279626","1"
"2977","0","0","1","2977","0201",,"0","1589511457","1"
"2900","0","0","1","2900","0101",,"0","1574589091","1"
"1550","0","0","1","1550","4401",,"0","1562214103","1"
"2120","13796","0","4","15916","0101",,"0","1594083769","1"
"1780","0","0","1","1780","3301",,"0","1547863392","1"
"2560","0","0","1","2560","3205",,"0","1533125435","1"
"4759.6001","0","0","2","4759.6001","0101",,"0","1571303973","1"
"2580","0","0","1","2580","4201",,"0","1533533826","1"
"3280","0","0","1","3280","0101",,"0","1598797191","1"
"1400","0","0","1","1400","4401",,"0","1541910665","1"
"3820","0","0","1","3820","4201",,"0","1525661866","1"
"2000","0","0","1","2000","3301",,"0","1539852103","1"
"1400","0","0","1","1400","0101",,"0","1521687409","1"
"2494","0","0","1","2494","3205",,"0","1587954473","1"
"2539","0","0","2","2539","5001",,"0","1538021867","1"
"3599","0","0","2","3599","3301",,"0","1577704402","1"
"1900","0","0","1","1900","0201",,"0","1533713976","1"
"1800","0","0","1","1800","1201",,"0","1528629736","1"
"1400","0","0","1","1400","4201",,"0","1548646447","1"
"2811.8401","0","0","1","2811.8401","4403",,"0","1589848226","1"
"2320","0","0","1","2320","0101",,"0","1590975204","1"
"1750","0","0","1","1750","4201",,"0","1552603766","1"
"1792","0","0","1","1792","3301",,"0","1545625303","1"
"2450","112051","0","19","114501","0201",,"0","1572918353","1"
"2080","0","0","1","2080","0201",,"0","1517888303","1"
"3806.4399","13296","0","5","17102.439","0201",,"0","1605250040","1"
"0","28045","0","4","28045","0101",,"0","1541914435","1"
"1400","0","0","1","1400","0201",,"0","1503231369","1"
"2400","0","0","1","2400","0201",,"0","1556686853","1"
"1773.6","0","0","1","1773.6","0101",,"0","1522072362","1"
"2520","12250","0","4","14770","0201",,"0","1604844638","1"
"2375","0","0","1","2375","3301",,"0","1580370934","1"
"2523","0","0","1","2523","0101",,"0","1598161887","1"
"2900","0","0","1","2900","0101",,"0","1529978869","1"
"2237","124534","0","19","126771","0101",,"0","1598259854","1"
"2499","0","0","2","2499","1201",,"0","1553831012","1"
"3510","0","0","2","3510","0101",,"0","1559202719","1"
"799","0","0","1","799","0201",,"0","1555380535","1"
"2799","0","0","2","2799","0201",,"0","1560474616","1"
"3510","0","0","2","3510","0201",,"0","1545626660","1"
"2149","0","0","2","2149","4401",,"0","1556504705","1"
"2249","0","0","2","2249","0101",,"0","1561254333","1"
"3666","0","0","2","3666","4201",,"0","1556617174","1"
"2533.75","0","0","2","2533.75","0201",,"0","1557587288","1"
"7254","0","0","2","7254","0101",,"0","1560992998","1"
"3839","0","0","2","3839","0201",,"0","1561112131","1"
"1799","0","0","2","1799","1201",,"0","1537930227","1"
"2600","0","0","1","2600","0101",,"0","1546071802","1"
"5694","6000","0","3","11694","0201",,"0","1565017694","1"
"2023","0","0","2","2023","3301",,"0","1557134212","1"
"999","0","0","1","999","0201",,"0","1538805187","1"
"1959","0","0","2","1959","3301",,"0","1531462607","1"
"0","21568","0","1","21568","0101",,"0","1538560501","1"
"0","8802","0","1","8802","0101",,"0","1541047695","1"
"2549","0","0","2","2549","1201",,"0","1553921724","1"
"3510","0","0","2","3510","3301",,"0","1553681599","1"
"3179","0","0","2","3179","3301",,"0","1538028295","1"
"3090.5","16800","0","3","19890.5","0201",,"0","1577112310","1"
"4095","0","0","2","4095","0201",,"0","1560478957","1"
"1799","0","0","2","1799","0101",,"0","1534822207","1"
"1979","0","0","2","1979","5001",,"0","1536125923","1"
"2760","0","0","2","2760","4201",,"0","1535591112","1"
"3199","14637","0","6","17836","0201",,"0","1546502452","1"
"566","0","0","1","566","0201",,"0","1502097492","1"
"1959","0","0","2","1959","3301",,"0","1532331950","1"
"1799","0","0","2","1799","0101",,"0","1535946231","1"
"1799","0","0","2","1799","0101",,"0","1537876695","1"
"1601","0","0","1","1601","0101",,"0","1542769674","1"
"4399","0","0","2","4399","3205",,"0","1538310946","1"
"1800","0","0","1","1800","0101",,"0","1537678337","1"
"2851.3999","0","0","2","2851.3999","3301",,"0","1545787157","1"
"1440","0","0","1","1440","4403",,"0","1539929021","1"
"3359","46423","0","9","49782","0201",,"0","1561646262","1"
"1770.4","0","0","1","1770.4","3205",,"0","1535865412","1"
"3510","0","0","2","3510","0101",,"0","1550553178","1"
"1799","0","0","2","1799","3301",,"0","1545199330","1"
"3410","0","0","2","3410","4201",,"0","1553752378","1"
"1734.8","0","0","1","1734.8","4201",,"0","1537244834","1"
"1699","0","0","2","1699","0201",,"0","1533014322","1"
"2539","9135","0","7","11674","0101",,"0","1542962854","1"
"2279","0","0","2","2279","4201",,"0","1537867883","1"
"1659","0","0","2","1659","3301",,"0","1521181600","1"
"2159","0","0","2","2159","3301",,"0","1543998313","1"
"2739","0","0","2","2739","3301",,"0","1551231273","1"
"4619","0","0","2","4619","3301",,"0","1538212980","1"
"1799","0","0","2","1799","4403",,"0","1538141435","1"
"1799","51350","0","17","53149","0201",,"0","1542694419","1"
"1989","67952","0","7","69941","0101",,"0","1548137011","1"
"2099","18992","0","10","21091","0101",,"0","1557126629","1"
"1599","0","0","2","1599","3301",,"0","1529324831","1"
"4539","0","0","2","4539","4403",,"0","1539176537","1"
"24200","0","0","2","24200","0101",,"0","1544668371","1"
"1799","2098","0","5","3897","0201",,"0","1532920750","1"
"2639","0","0","2","2639","3301",,"0","1534645134","1"
"3510","0","0","2","3510","3301",,"0","1553848801","1"
"2299","0","0","2","2299","4401",,"0","1543195536","1"
"2999","11517","0","4","14516","0201",,"0","1546239199","1"
"1864.6","85780","0","24","87644.602","0101",,"0","1553062760","1"
"2035.2","390","0","3","2425.2","0101",,"0","1572487077","1"
"1420","0","0","1","1420","4403",,"0","1545100176","1"
"4424","0","0","2","4424","0201",,"0","1552818780","1"
"3861","0","0","2","3861","4401",,"0","1552440456","1"
"2888.2","23455","0","8","26343.199","0101",,"0","1547263042","1"
"0","10000","0","1","10000","0101",,"0","1537584457","1"
"2624","0","0","2","2624","3205",,"0","1553736408","1"
"3452.8401","0","0","1","3452.8401","0101",,"0","1601434108","1"
"3973","0","0","1","3973","0101",,"0","1597202041","1"
"2080","0","0","1","2080","0101",,"0","1540868350","1"
"1680","0","0","1","1680","0101",,"0","1527990245","1"
"1750","10964","0","3","12714","0101",,"0","1590808710","1"
"1420","0","0","1","1420","0201",,"0","1539222773","1"
"3397.3501","0","0","1","3397.3501","3205",,"0","1603714341","1"
"1699","0","0","2","1699","0101",,"0","1534156059","1"
"1780","0","0","1","1780","4403",,"0","1525832868","1"
"1650","0","0","1","1650","0101",,"0","1552034922","1"
"3420","0","0","1","3420","0101",,"0","1512981474","1"
"1640","0","0","1","1640","0101",,"0","1539350696","1"
"2394.24","0","0","1","2394.24","4401",,"0","1591583760","1"
"2760","0","0","1","2760","0101",,"0","1525397872","1"
"2552","0","0","1","2552","3205",,"0","1604452950","1"
"1641.8","0","0","1","1641.8","0101",,"0","1512178373","1"
"1400","0","0","1","1400","3301",,"0","1535529532","1"
"3526.3999","0","0","1","3526.3999","3205",,"0","1606538096","1"
"2000","0","0","1","2000","0101",,"0","1522388181","1"
"7132","0","0","2","7132","4403",,"0","1567045714","1"
"2149","0","0","2","2149","4403",,"0","1570845459","1"
"2625","0","0","2","2625","3301",,"0","1576125804","1"
"6859","0","0","2","6859","0101",,"0","1572490788","1"
"3674","0","0","2","3674","3205",,"0","1568287950","1"
"2149","1000","0","3","3149","3301",,"0","1597587872","1"
"2835","103657","0","25","106492","0101",,"0","1607853383","1"
"2719","3949","0","4","6668","0101",,"0","1600006593","1"
"3212","0","0","2","3212","0201",,"0","1584447607","1"
"12250","0","0","2","12250","3301",,"0","1590997500","1"
"3920","0","0","2","3920","1201",,"0","1589205140","1"
"4120","0","0","2","4120","0201",,"0","1595470685","1"
"3920","15190","0","10","19110","0201",,"0","1608772009","1"
"3813.5901","56300","0","3","60113.59","0101",,"0","1597576365","1"
"2010.8","31125","0","6","33135.801","0101",,"0","1507441481","1"
"1750","131954","0","17","133704","0101",,"0","1567909275","1"
"3575","0","0","1","3575","0201",,"0","1568168695","1"
"2675","0","0","1","2675","0101",,"0","1571105425","1"
"2494","0","0","1","2494","4403",,"0","1599307110","1"
"3160","1300","0","3","4460","0101",,"0","1545301684","1"
"2675","2270","0","3","4945","0201",,"0","1568969726","1"
"1650","24399","0","4","26049","0201",,"0","1567159277","1"
"2694.5","4940","0","3","7634.5","0101",,"0","1570700796","1"
"2142.9099","0","0","1","2142.9099","4406",,"0","1594622500","1"
"3625","0","0","1","3625","0201",,"0","1590286896","1"
"3364.25","58128","0","12","61492.25","0201",,"0","1596512874","1"
"1440","0","0","1","1440","0101",,"0","1475510400","1"
"1950","0","0","1","1950","0201",,"0","1564886746","1"
